package1,package2,strength,count
dbus,os,0.3802511238567664,2453
org,org,1.0,2450
fileinput,sys,0.6016699410609038,2450
conf,conf,1.0,2447
sublime_plugin,sublime_plugin,1.0,2438
ui,ui,1.0,2431
Crypto,os,0.4002314432137543,2421
tempest_lib,tempest_lib,1.0,2418
mezzanine,mezzanine,1.0,2410
taggit,taggit,1.0,2409
traitsui,traitsui,1.0,2408
posixpath,sys,0.3984116479152879,2408
dj_database_url,dj_database_url,1.0,2405
BaseHTTPServer,sys,0.5122522906456425,2404
datetime,sickbeard,0.43175687825930587,2401
jsonschema,jsonschema,1.0,2398
sahara,sahara,1.0,2394
scapy,scapy,1.0,2391
psutil,time,0.4836813298195824,2386
logging,opaque_keys,0.45898475197838257,2378
processing,qgis,0.44347014925373135,2377
local_settings,local_settings,1.0,2375
webnotes,webnotes,1.0,2375
suds,suds,1.0,2372
xbmcaddon,xbmcgui,0.6665729547371381,2371
httplib2,os,0.4418561311964219,2371
flask_login,flask_login,1.0,2371
Components,Plugins,0.7706571242680547,2369
trytond,trytond,1.0,2364
ryu,ryu,1.0,2359
os,xbmcaddon,0.6629181894855215,2358
buildbot,buildbot,1.0,2358
urllib,xbmc,0.34749262536873154,2356
xlrd,xlrd,1.0,2353
SocketServer,sys,0.5140983606557377,2352
os,pkgutil,0.5713240673006583,2343
site,site,1.0,2343
nibabel,nibabel,1.0,2340
easybuild,easybuild,1.0,2339
mne,mne,1.0,2333
ujson,ujson,1.0,2333
BeautifulSoup,re,0.4698770904694741,2332
json,opaque_keys,0.4489480795213279,2326
django,taggit,0.9605645496056455,2314
pyfits,pyfits,1.0,2309
grp,pwd,0.8323115759105661,2308
netCDF4,numpy,0.836489439184268,2297
seaborn,seaborn,1.0,2294
parser,parser,1.0,2287
os,paramiko,0.5699274455841882,2278
os,sublime,0.463464278444942,2277
java,services,0.6002112490097703,2273
os,pygtk,0.46205493387589014,2271
posixpath,re,0.3755790866975513,2270
django,haystack,0.6763212899372947,2265
os,sickbeard,0.4065815500809207,2261
readline,sys,0.6780780780780781,2258
SocketServer,os,0.492896174863388,2255
marshal,marshal,1.0,2255
docker,docker,1.0,2251
pexpect,pexpect,1.0,2251
shelve,shelve,1.0,2250
nailgun,nailgun,1.0,2247
datetime,student,0.3537564970861553,2246
client,client,1.0,2239
quantum,quantum,1.0,2238
flexget,flexget,1.0,2236
dolfin,dolfin,1.0,2234
ironic,ironic,1.0,2234
md5,re,0.3944905527105774,2234
new,new,1.0,2229
student,util,0.3507638998267444,2227
sys,xbmcgui,0.5235404896421846,2224
auth,auth,1.0,2219
md5,time,0.39095885573017836,2214
dns,dns,1.0,2209
htmlentitydefs,htmlentitydefs,1.0,2209
time,zmq,0.4152717697949972,2208
psutil,sys,0.4475978106628826,2208
migrate,sqlalchemy,0.6916327170166092,2207
os,pip,0.6659625829812915,2207
accounts,accounts,1.0,2204
oslo_db,oslo_db,1.0,2203
opus_core,opus_core,1.0,2201
hamcrest,hamcrest,1.0,2195
java,resources,0.3592598657278533,2194
dimagi,dimagi,1.0,2190
rospy,std_msgs,0.8614173228346457,2188
os,path,0.5534128393808678,2181
oslo_config,oslo_messaging,0.6762880198634389,2179
waflib,waflib,1.0,2179
pycurl,pycurl,1.0,2177
sublime,sublime_plugin,0.8929450369155045,2177
ganeti,ganeti,1.0,2177
pyvisdk,pyvisdk,1.0,2177
Gaffer,Gaffer,1.0,2175
os,readline,0.6528528528528529,2174
_winreg,_winreg,1.0,2167
nssrc,nssrc,1.0,2167
sphinx,sys,0.4942844078646548,2162
lp,lp,1.0,2161
lettuce,lettuce,1.0,2159
courseware,json,0.5276148582600195,2159
oslo_log,oslo_serialization,0.3551525144270404,2154
tokenize,tokenize,1.0,2152
trove,trove,1.0,2151
resources,services,0.5677317137575918,2150
pylib,pylib,1.0,2148
logging,pylons,0.48826611984506724,2143
bz2,os,0.6956663408276311,2135
elementtree,elementtree,1.0,2130
taiga,taiga,1.0,2129
game,game,1.0,2126
project,project,1.0,2124
msrest,msrest,1.0,2118
fileinput,os,0.5196463654223968,2116
py2exe,py2exe,1.0,2115
os,win32api,0.6368024132730015,2111
ldap,ldap,1.0,2104
os,osgeo,0.5889794770874333,2095
exceptions,os,0.37244444444444447,2095
os,sets,0.3889301634472511,2094
__future__,flexget,0.9347048300536672,2090
aiohttp,aiohttp,1.0,2088
JumpScale,JumpScale,1.0,2087
win32con,win32con,1.0,2085
Plugins,Screens,0.6776187378009109,2083
pyqtgraph,pyqtgraph,1.0,2081
dj_database_url,os,0.8644490644490644,2079
nova,oslo_serialization,0.34262159934047814,2078
pywikibot,pywikibot,1.0,2073
Tools,time,0.3406810330646488,2071
swift,time,0.5882352941176471,2070
xbmcplugin,xbmcplugin,1.0,2069
Products,zope,0.4229354047424366,2069
couchpotato,couchpotato,1.0,2067
docopt,sys,0.5215745647236941,2067
os,resource,0.696693657219973,2065
nibabel,numpy,0.8816239316239316,2063
colorama,colorama,1.0,2059
pstats,pstats,1.0,2057
TestSCons,TestSCons,1.0,2055
django,mezzanine,0.8514522821576763,2052
cookielib,re,0.5316390041493776,2050
runner,runner,1.0,2043
pyspark,pyspark,1.0,2041
com,sys,0.5441451053614297,2040
jsonrpc,jsonrpc,1.0,2038
filecmp,filecmp,1.0,2038
ordereddict,ordereddict,1.0,2037
flask_wtf,flask_wtf,1.0,2037
os,utilities,0.49779843444227007,2035
tower,tower,1.0,2033
maya,maya,1.0,2032
docutils,re,0.3358753315649867,2026
cProfile,sys,0.5636313004734057,2024
pyglet,sys,0.3635057471264368,2024
traits,traitsui,0.8392857142857143,2021
peewee,peewee,1.0,2018
ddt,django,0.5061449711562578,2018
application,application,1.0,2015
geometry_msgs,geometry_msgs,1.0,2011
plone,plone,1.0,2011
msvcrt,msvcrt,1.0,2011
sys,termios,0.8160779537149817,2010
Crypto,base64,0.33212101173747727,2009
urllib,xbmcgui,0.4722222222222222,2006
scripts,scripts,1.0,2004
docutils,sphinx,0.4577046181984454,2002
shoop,shoop,1.0,2001
sickrage,sickrage,1.0,2001
social,social,1.0,1997
sys,win32api,0.6021116138763197,1996
os,wsgiref,0.5094484167517875,1995
luigi,luigi,1.0,1993
openedx,xmodule,0.6357827476038339,1990
m5,m5,1.0,1988
desktop,desktop,1.0,1986
django_extensions,django_extensions,1.0,1984
__future__,webnotes,0.8353684210526315,1984
logging,xblock,0.5794856808883694,1983
fixtures,os,0.4639175257731959,1980
__main__,sys,0.5020345879959308,1974
linecache,linecache,1.0,1974
SocketServer,threading,0.4308196721311475,1971
safe,safe,1.0,1970
arcpy,arcpy,1.0,1968
oslo_concurrency,oslo_config,0.6620479891855356,1959
error,error,1.0,1956
backend,backend,1.0,1956
HTMLParser,os,0.3988569095733823,1954
pychron,pychron,1.0,1953
flask,flask_login,0.8232813159004639,1952
matplotlib,seaborn,0.8491717523975588,1948
ase,numpy,0.5900545785324439,1946
ftplib,ftplib,1.0,1944
datetime,opaque_keys,0.3750241266164833,1943
docopt,os,0.49028513752207925,1943
syslog,syslog,1.0,1938
lms,lms,1.0,1930
pika,pika,1.0,1923
cookielib,os,0.4979253112033195,1920
sys,xbmcaddon,0.5394995782963171,1919
os,site,0.8169014084507042,1914
tkMessageBox,tkMessageBox,1.0,1914
openturns,openturns,1.0,1913
toontown,toontown,1.0,1913
pecan,pecan,1.0,1912
SocketServer,socket,0.41770491803278686,1911
os,swift,0.5427678317703893,1910
pygtk,sys,0.387589013224822,1905
adspygoogle,adspygoogle,1.0,1901
registration,registration,1.0,1899
corehq,dimagi,0.8666666666666667,1898
httplib2,json,0.35333581811405146,1896
asyncore,asyncore,1.0,1890
geometry_msgs,rospy,0.9393336648433616,1889
cProfile,os,0.5257588415483152,1888
test_utils,test_utils,1.0,1886
autobahn,twisted,0.667611622962438,1884
pyface,pyface,1.0,1879
configobj,configobj,1.0,1879
pyanaconda,pyanaconda,1.0,1877
numpy,pyfits,0.81203984408835,1875
rpython,rpython,1.0,1872
crispy_forms,crispy_forms,1.0,1864
filecmp,os,0.914622178606477,1864
report,report,1.0,1863
sys,zmq,0.35019747978183186,1862
numbers,numpy,0.3921196797302992,1861
adspygoogle,os,0.9779063650710152,1859
forms,models,0.442486306263396,1858
cgitb,cgitb,1.0,1856
os,pyglet,0.3331537356321839,1855
distutils,py2exe,0.8761229314420804,1853
salt,salt,1.0,1853
SimpleHTTPServer,SimpleHTTPServer,1.0,1853
apiclient,oauth2client,0.75,1851
functions,functions,1.0,1851
django,django_extensions,0.9324596774193549,1850
h5py,sys,0.3538314176245211,1847
courseware,opaque_keys,0.4506353861192571,1844
portage,portage,1.0,1842
os,termios,0.7458384084449858,1837
adspygoogle,sys,0.9621251972645976,1829
os,twitter,0.46702453987730064,1827
account,account,1.0,1821
pygments,re,0.3349282296650718,1820
Config,Config,1.0,1816
unidecode,unidecode,1.0,1815
OpenSSL,os,0.54210368594546,1809
accounts,django,0.8207803992740472,1809
httplib2,oauth2client,0.4835517518052955,1808
hashlib,sha,0.6580480699198835,1807
xbmcgui,xbmcplugin,0.8728854519091348,1806
logging,pyvisdk,0.8291226458429031,1805
pants_test,pants_test,1.0,1805
builtins,future,0.35577492596248766,1802
raven,raven,1.0,1800
__future__,pants_test,0.9961218836565097,1798
tempest,tempest_lib,0.7431761786600496,1797
Plugins,enigma,0.5845803513337671,1797
galaxy,galaxy,1.0,1795
sip,sip,1.0,1794
elementtree,xml,0.8413145539906103,1792
local_settings,os,0.7545263157894737,1792
numpy,seaborn,0.7811682650392328,1792
edxmako,student,0.7168602322787345,1790
controllers,controllers,1.0,1789
keyword,keyword,1.0,1787
erpnext,erpnext,1.0,1786
crispy_forms,django,0.9565450643776824,1783
erpnext,frappe,0.9977603583426652,1782
gensim,gensim,1.0,1780
boxbranding,boxbranding,1.0,1774
courseware,logging,0.4335288367546432,1774
handlers,handlers,1.0,1770
resource,sys,0.597165991902834,1770
sickbeard,sickrage,0.8840579710144928,1769
user,user,1.0,1767
coverage,coverage,1.0,1766
flexget,logging,0.789355992844365,1765
pkgutil,sys,0.42965130455986345,1762
flask_restful,flask_restful,1.0,1757
MaKaC,indico,0.6848673946957878,1756
blog,blog,1.0,1755
__future__,iris,0.590373611578593,1754
site,sys,0.7481860862142552,1753
toolz,toolz,1.0,1753
sys,timeit,0.35130260521042084,1753
Plugins,os,0.5692908262849707,1750
addons,addons,1.0,1749
code,sys,0.6209476309226932,1743
git,os,0.707842340511987,1742
edxmako,xmodule,0.696836203444133,1740
bottle,os,0.3488372093023256,1740
ddt,xmodule,0.436167544519689,1739
allauth,allauth,1.0,1737
cmd,cmd,1.0,1736
osv,tools,0.491362220334183,1735
commonware,commonware,1.0,1735
stevedore,stevedore,1.0,1734
buildbot,twisted,0.7349448685326548,1733
__future__,erpnext,0.9703247480403135,1733
Cookie,Cookie,1.0,1733
Cython,os,0.48926553672316386,1732
Globals,Globals,1.0,1732
storage,storage,1.0,1730
openpyxl,openpyxl,1.0,1730
iris,numpy,0.582295523392797,1730
ROOT,ROOT,1.0,1730
curses,sys,0.428394449950446,1729
bisect,sys,0.341501976284585,1728
django,tower,0.8494835218888342,1727
oslo_concurrency,oslo_utils,0.5826292666441365,1724
os,paste,0.4723287671232877,1724
Plugins,Tools,0.560832791151594,1724
arrow,arrow,1.0,1723
HTMLParser,sys,0.3515003061849357,1722
os,oslo_concurrency,0.5819533626225076,1722
Tkinter,tkMessageBox,0.8991640543364682,1721
mercurial,mercurial,1.0,1717
mmap,mmap,1.0,1717
tkFileDialog,tkFileDialog,1.0,1715
Screens,time,0.34075104311543813,1715
interface,interface,1.0,1715
re,xbmcgui,0.4034839924670433,1714
net,net,1.0,1712
ckan,ckan,1.0,1710
django,registration,0.89942074776198,1708
openedx,student,0.5450479233226837,1706
heat,six,0.3789192795196798,1704
jsonfield,jsonfield,1.0,1703
tendenci,tendenci,1.0,1702
gobject,pygtk,0.34628687690742627,1702
cryptography,cryptography,1.0,1699
mne,numpy,0.727818259751393,1698
pysam,pysam,1.0,1695
flask_wtf,wtforms,0.8311242022582229,1693
SocketServer,time,0.3693989071038251,1690
bpy,mathutils,0.6495956873315364,1687
django,jsonfield,0.9900176159718145,1686
libvirt,libvirt,1.0,1686
oslotest,oslotest,1.0,1686
bisect,os,0.33300395256917,1685
msvcrt,sys,0.8373943311785181,1684
oslo_log,oslo_messaging,0.521415270018622,1680
urllib,xbmcaddon,0.4720269890357042,1679
os,pylib,0.7811918063314711,1678
collections,ordereddict,0.8232695139911634,1677
mutagen,mutagen,1.0,1674
cocos,cocos,1.0,1673
myhdl,myhdl,1.0,1667
dimagi,django,0.7593607305936073,1663
configuration,configuration,1.0,1662
mpi4py,mpi4py,1.0,1661
mako,os,0.5095092024539877,1661
commonware,django,0.9538904899135446,1655
guardian,guardian,1.0,1654
__future__,numba,0.6201579541180895,1649
System,System,1.0,1648
httpretty,httpretty,1.0,1647
libsbml,libsbml,1.0,1646
lasagne,lasagne,1.0,1646
BeautifulSoup,urllib2,0.3314527503526093,1645
mayavi,mayavi,1.0,1642
edxmako,logging,0.6567881457749299,1640
beets,beets,1.0,1640
bz2,sys,0.533724340175953,1638
pybrain,pybrain,1.0,1637
askbot,askbot,1.0,1634
chromite,chromite,1.0,1634
django,xblock,0.4772063120981882,1633
cassandra,cassandra,1.0,1632
typing,typing,1.0,1632
modularodm,modularodm,1.0,1630
gdata,gdata,1.0,1630
aiohttp,asyncio,0.7806513409961686,1630
msgpack,msgpack,1.0,1618
swift,unittest,0.4595055413469736,1617
iso8601,iso8601,1.0,1615
test_framework,test_framework,1.0,1614
easybuild,os,0.6896109448482257,1613
pants,pants_test,0.8936288088642659,1613
grp,sys,0.5805986296429859,1610
_winreg,os,0.7425011536686663,1609
testutils,testutils,1.0,1609
bitcoin,bitcoin,1.0,1608
FreeCAD,FreeCAD,1.0,1607
pip,sys,0.48461074230537116,1606
node,node,1.0,1602
ply,ply,1.0,1602
model_utils,model_utils,1.0,1597
desktop,django,0.8021148036253777,1593
pipes,sys,0.5417946093483452,1588
events,events,1.0,1584
twilio,twilio,1.0,1583
Tkinter,tkFileDialog,0.9224489795918367,1582
chainer,chainer,1.0,1581
nibabel,os,0.6756410256410257,1581
Components,boxbranding,0.891206313416009,1581
django,guardian,0.9558645707376058,1581
gobject,pango,0.5484206872613676,1580
htmlentitydefs,re,0.7148030783159801,1579
django,shoop,0.7881059470264867,1577
oauth2client,os,0.4217705268788446,1577
supybot,supybot,1.0,1575
marshal,os,0.6984478935698448,1575
boto3,boto3,1.0,1574
lino,lino,1.0,1573
genshi,genshi,1.0,1569
Gaffer,IECore,0.720919540229885,1568
pylearn2,pylearn2,1.0,1568
oslo_concurrency,oslo_log,0.5295708009462656,1567
gpaw,gpaw,1.0,1567
osgeo,sys,0.44025864492549904,1566
mi,mi,1.0,1566
course_modes,course_modes,1.0,1564
django,taiga,0.7341474870831376,1563
omero,omero,1.0,1559
os,virttest,0.4442225392296719,1557
protorpc,protorpc,1.0,1552
django,model_utils,0.9718221665623044,1552
linecache,sys,0.7857142857142857,1551
direct,toontown,0.8102456874019864,1550
cookielib,sys,0.4017116182572614,1549
json,xblock,0.4514903565166569,1545
shared,shared,1.0,1544
skbio,skbio,1.0,1544
mox3,mox3,1.0,1543
marshal,sys,0.6838137472283814,1542
sys,xbmcplugin,0.7452875785403577,1542
praw,praw,1.0,1538
askbot,django,0.9412484700122399,1538
__future__,__main__,0.39114954221770093,1538
widgets,widgets,1.0,1537
urllib,xbmcplugin,0.7423876268728854,1536
xlwt,xlwt,1.0,1533
django,tendenci,0.900117508813161,1532
colorsys,colorsys,1.0,1530
_thread,_thread,1.0,1529
mptt,mptt,1.0,1525
edxmako,json,0.6103323988786544,1524
behave,behave,1.0,1522
flumotion,flumotion,1.0,1520
robottelo,robottelo,1.0,1520
fileinput,re,0.37328094302554027,1520
geonode,geonode,1.0,1519
sys,wsgiref,0.3878958120531154,1519
mailman,mailman,1.0,1518
nipype,os,0.5517993456924755,1518
termcolor,termcolor,1.0,1517
modularodm,website,0.9282208588957055,1513
msvcrt,os,0.7518647439085032,1512
utility,utility,1.0,1510
sh,sh,1.0,1509
jingo,jingo,1.0,1508
oauth2client,sys,0.4027814923776411,1506
Cheetah,Cheetah,1.0,1504
sensor_msgs,sensor_msgs,1.0,1502
numba,numpy,0.5644979315532155,1501
__future__,wagtail,0.4282447112635792,1498
tg,tg,1.0,1498
course_modes,django,0.9558823529411765,1495
cookielib,time,0.38770746887966806,1495
openturns,sys,0.7809722948248824,1494
reversion,reversion,1.0,1492
classes,classes,1.0,1492
html,re,0.46046942557134035,1491
desktop,logging,0.7507552870090635,1491
chardet,chardet,1.0,1491
mechanize,mechanize,1.0,1491
designate,designate,1.0,1490
superdesk,superdesk,1.0,1487
pymysql,pymysql,1.0,1484
django,lms,0.7689119170984456,1484
django,mptt,0.9724590163934427,1483
stats,stats,1.0,1481
pipes,subprocess,0.503582395087001,1476
prettytable,prettytable,1.0,1475
addons,amo,0.8427672955974843,1474
code,os,0.524759529747061,1473
manila,manila,1.0,1470
pymatgen,pymatgen,1.0,1469
search,search,1.0,1468
colander,colander,1.0,1464
os,xbmcplugin,0.7071048815853069,1463
urllib3,urllib3,1.0,1462
sys,tokenize,0.6784386617100372,1460
atom,atom,1.0,1459
fs,fs,1.0,1459
paramiko,time,0.36477358018513883,1458
M2Crypto,M2Crypto,1.0,1457
progressbar,progressbar,1.0,1455
blog,django,0.8284900284900285,1454
_winreg,sys,0.6705122288878634,1453
re,xbmcaddon,0.4082091650267079,1452
os,sha,0.5262199563000728,1445
ddt,student,0.36217707549535993,1444
paramiko,sys,0.3610207655741806,1443
lms,xmodule,0.7471502590673575,1442
p2pool,p2pool,1.0,1441
django,reversion,0.9658176943699732,1441
sugar3,sugar3,1.0,1440
ipalib,ipalib,1.0,1437
coalib,coalib,1.0,1436
rospy,sensor_msgs,0.9553928095872171,1435
st2common,st2common,1.0,1433
Cython,sys,0.403954802259887,1430
courseware,mock,0.34946236559139787,1430
pybindgen,pybindgen,1.0,1429
os,version,0.5222953216374269,1429
os,reportlab,0.3446777697320782,1428
Cython,numpy,0.40310734463276837,1427
pysnmp,pysnmp,1.0,1425
oauth2,oauth2,1.0,1423
tagging,tagging,1.0,1423
a10sdk,a10sdk,1.0,1423
babel,os,0.4616883116883117,1422
wizard,wizard,1.0,1417
ipdb,ipdb,1.0,1416
os,win32com,0.5394887447539107,1414
bokeh,numpy,0.4546332046332046,1413
numpy,tables,0.46602902374670185,1413
courseware,util,0.3453079178885631,1413
vdsm,vdsm,1.0,1413
logger,os,0.44385026737967914,1411
cinderclient,cinderclient,1.0,1411
i18n,i18n,1.0,1411
courseware,datetime,0.3443304007820137,1409
eventlet,swift,0.4003978402955385,1409
oslo_service,oslo_service,1.0,1408
plugin,plugin,1.0,1408
os,tokenize,0.654275092936803,1408
oslo_config,oslo_db,0.6391284611892873,1408
markdown,re,0.33572281959378736,1405
panda3d,panda3d,1.0,1405
path,sys,0.35549352956102515,1401
braces,braces,1.0,1400
babel,datetime,0.45324675324675323,1396
edxmako,util,0.5590708850620745,1396
path,xmodule,0.35422481603653894,1396
__future__,twitter,0.3558282208588957,1392
s3,s3,1.0,1389
plistlib,plistlib,1.0,1387
openstack,openstack,1.0,1387
profile,profile,1.0,1386
plone,zope,0.6892093485827946,1386
framework,modularodm,0.8503067484662576,1386
wave,wave,1.0,1385
lp,zope,0.6399814900509023,1383
Tools,boxbranding,0.7790304396843292,1382
soc,soc,1.0,1381
opaque_keys,openedx,0.44089456869009586,1380
django,tagging,0.9690794096978215,1379
passlib,passlib,1.0,1379
xbmc,xbmcplugin,0.666022232962784,1378
urwid,urwid,1.0,1378
numpy,pyqtgraph,0.6617011052378664,1377
braces,django,0.9828571428571429,1376
mx,mx,1.0,1375
ftplib,os,0.7067901234567902,1374
environment,environment,1.0,1373
django,pyquery,0.5179312948282371,1372
xbmcaddon,xbmcplugin,0.6631222812953117,1372
oslo_concurrency,six,0.4633322068266306,1371
resource,time,0.4625506072874494,1371
courseware,edxmako,0.5474569483380056,1367
ntpath,ntpath,1.0,1366
projects,projects,1.0,1364
numpy,opus_core,0.619263970922308,1363
debug,debug,1.0,1362
IECore,unittest,0.526275115919629,1362
gdb,gdb,1.0,1361
Orange,numpy,0.4657534246575342,1360
daemon,daemon,1.0,1358
pisi,pisi,1.0,1357
pandas,statsmodels,0.46372347707049966,1355
rdkit,rdkit,1.0,1355
edxmako,opaque_keys,0.5422507008410092,1354
aquilon,aquilon,1.0,1352
heapq,sys,0.3303200586366968,1352
linecache,os,0.6833839918946302,1349
django,geonode,0.8874259381171824,1348
GafferUI,GafferUI,1.0,1348
configobj,os,0.7168706758914316,1347
__future__,pymatgen,0.9155888359428183,1345
boxbranding,enigma,0.7576099210822999,1344
pyasm,pyasm,1.0,1343
cProfile,pstats,0.6528925619834711,1343
chainer,numpy,0.8481973434535104,1341
addons,django,0.7644368210405946,1337
json,openedx,0.42715654952076676,1337
amo,nose,0.44063324538258575,1336
stem,stem,1.0,1336
log,os,0.38995913601868065,1336
win32api,win32con,0.637410071942446,1329
service,service,1.0,1329
clr,clr,1.0,1329
command,command,1.0,1327
djcelery,djcelery,1.0,1326
os,pango,0.4574800416522041,1318
libsbml,os,0.8001215066828675,1317
bz2,gzip,0.4291300097751711,1317
babel,re,0.4275974025974026,1317
chromite,os,0.8053855569155447,1316
generic,generic,1.0,1316
oslo_messaging,oslo_utils,0.40813159528243326,1315
mkt,nose,0.37743972445464985,1315
apiclient,httplib2,0.5324149108589952,1314
kitsune,kitsune,1.0,1312
os,waflib,0.6011932078935291,1310
__future__,kombu,0.4984767707539985,1309
keras,keras,1.0,1308
vistrails,vistrails,1.0,1306
spacewalk,spacewalk,1.0,1304
lasagne,theano,0.7891859052247874,1299
gi,gramps,0.5023291925465838,1294
ttk,ttk,1.0,1294
files,files,1.0,1291
re,virttest,0.3683309557774608,1291
